x_m,y_m,w_tr_right_m,w_tr_left_m
1518.1,434.44,7.62,7.62
1518.1,435.97,7.62,7.62
1518.1,437.49,7.62,7.62
1518.1,439.02,7.62,7.62
1518.1,440.54,7.62,7.62
1518.1,442.06,7.62,7.62
1518.1,443.59,7.62,7.62
1518.1,445.11,7.62,7.62
1518.1,446.64,7.62,7.62
1518.1,448.16,7.62,7.62
1518.1,449.68,7.62,7.62
1518.1,451.21,7.62,7.62
1518.1,452.73,7.62,7.62
1518.1,454.26,7.62,7.62
1518.1,455.78,7.62,7.62
1518.1,457.3,7.62,7.62
1518.1,458.82,7.62,7.62
1518.1,460.34,9.144,9.144
1518.1,461.86,9.144,9.144
1518,463.39,9.144,9.144
1518,464.91,9.144,9.144
1517.9,466.44,9.144,9.144
1517.9,467.96,9.144,9.144
1517.8,469.48,9.144,9.144
1517.8,471.01,9.144,9.144
1517.7,472.53,9.144,9.144
1517.6,474.06,9.144,9.144
1517.4,475.58,9.144,9.144
1517.4,477.1,9.144,9.144
1517.2,478.63,9.144,9.144
1517.1,480.12,9.144,9.144
1517,481.64,9.144,9.144
1516.8,483.17,9.144,9.144
1516.7,484.69,9.144,9.144
1516.5,486.19,9.144,9.144
1516.3,487.71,9.144,9.144
1516.1,489.23,9.144,9.144
1515.9,490.73,9.144,9.144
1515.7,492.25,9.144,9.144
1515.5,493.75,9.144,9.144
1515.3,495.27,9.144,9.144
1515,496.76,9.144,9.144
1514.8,498.29,9.144,9.144
1514.6,499.78,9.144,9.144
1514.3,501.27,9.144,9.144
1514,502.77,9.144,9.144
1513.8,504.29,9.144,9.144
1513.5,505.79,9.144,9.144
1513.2,507.28,9.144,9.144
1512.9,508.77,9.144,9.144
1512.6,510.27,9.144,9.144
1512.3,511.76,9.144,9.144
1511.9,513.22,9.144,9.144
1511.6,514.72,9.144,9.144
1511.3,516.21,9.144,9.144
1510.9,517.7,9.144,9.144
1510.5,519.17,9.144,9.144
1510.2,520.66,9.144,9.144
1509.8,522.12,9.144,9.144
1509.4,523.59,9.144,9.144
1509,525.08,9.144,9.144
1508.6,526.54,9.144,9.144
1508.2,528.01,9.144,9.144
1507.7,529.47,9.144,9.144
1507.3,530.93,9.144,9.144
1506.9,532.39,9.144,9.144
1506.4,533.83,9.144,9.144
1506,535.29,9.144,9.144
1505.5,536.75,9.144,9.144
1505,538.19,9.144,9.144
1504.5,539.65,9.144,9.144
1504,541.08,9.144,9.144
1503.5,542.51,9.144,9.144
1503,543.95,9.144,9.144
1502.5,545.38,9.144,9.144
1502,546.81,9.144,9.144
1501.4,548.24,9.144,9.144
1500.9,549.68,9.144,9.144
1500.3,551.08,9.144,9.144
1499.8,552.51,9.144,9.144
1499.2,553.91,9.144,9.144
1498.6,555.32,9.144,9.144
1498,556.72,9.144,9.144
1497.4,558.12,9.144,9.144
1496.8,559.52,9.144,9.144
1496.2,560.92,9.144,9.144
1495.6,562.33,9.144,9.144
1495,563.7,9.144,9.144
1494.3,565.1,9.144,9.144
1493.7,566.47,9.144,9.144
1493,567.84,9.144,9.144
1492.4,569.21,9.144,9.144
1491.7,570.59,9.144,9.144
1491,571.96,9.144,9.144
1490.3,573.33,9.144,9.144
1489.6,574.67,9.144,9.144
1488.9,576.01,9.144,9.144
1488.2,577.38,9.144,9.144
1487.5,578.72,9.144,9.144
1486.8,580.06,9.144,9.144
1486.1,581.41,9.144,9.144
1485.3,582.72,9.144,9.144
1484.6,584.06,9.144,9.144
1483.8,585.37,9.144,9.144
1483,586.68,9.144,9.144
1482.2,587.99,9.144,9.144
1481.5,589.3,9.144,9.144
1480.7,590.61,9.144,9.144
1479.9,591.92,9.144,9.144
1479.1,593.2,9.144,9.144
1478.3,594.48,9.144,9.144
1477.5,595.79,9.144,9.144
1476.6,597.07,9.144,9.144
1475.8,598.32,9.144,9.144
1475,599.6,9.144,9.144
1474.1,600.88,9.144,9.144
1473.2,602.13,9.144,9.144
1472.4,603.38,9.144,9.144
1471.5,604.63,9.144,9.144
1470.6,605.88,9.144,9.144
1469.7,607.1,9.144,9.144
1468.8,608.35,9.144,9.144
1467.9,609.57,9.144,9.144
1467,610.79,9.144,9.144
1466.1,612.01,9.144,9.144
1465.2,613.23,9.144,9.144
1464.3,614.45,9.144,9.144
1463.3,615.64,9.144,9.144
1462.4,616.82,9.144,9.144
1461.4,618.01,9.144,9.144
1460.4,619.2,9.144,9.144
1459.5,620.39,9.144,9.144
1458.5,621.55,9.144,9.144
1457.5,622.71,9.144,9.144
1456.5,623.9,9.144,9.144
1455.5,625.02,9.144,9.144
1454.5,626.18,9.144,9.144
1453.5,627.34,9.144,9.144
1452.5,628.47,9.144,9.144
1451.5,629.59,9.144,9.144
1450.5,630.72,9.144,9.144
1449.4,631.85,9.144,9.144
1448.4,632.95,9.144,9.144
1447.3,634.04,9.144,9.144
1446.3,635.14,9.144,9.144
1445.2,636.24,9.144,9.144
1444.2,637.34,9.144,9.144
1443.1,638.4,9.144,9.144
1442,639.5,9.144,9.144
1440.9,640.57,9.144,9.144
1439.8,641.63,9.144,9.144
1438.7,642.67,9.144,9.144
1437.6,643.74,9.144,9.144
1436.5,644.77,9.144,9.144
1435.4,645.81,9.144,9.144
1434.3,646.82,9.144,9.144
1433.1,647.85,9.144,9.144
1432,648.86,9.144,9.144
1430.9,649.86,9.144,9.144
1429.7,650.87,9.144,9.144
1428.6,651.88,9.144,9.144
1427.4,652.85,9.144,9.144
1426.2,653.83,9.144,9.144
1425.1,654.8,9.144,9.144
1423.9,655.78,9.144,9.144
1422.7,656.75,9.144,9.144
1421.5,657.7,9.144,9.144
1420.3,658.64,9.144,9.144
1419.1,659.59,9.144,9.144
1417.9,660.5,9.144,9.144
1416.7,661.45,9.144,9.144
1415.5,662.36,9.144,9.144
1414.2,663.24,9.144,9.144
1413,664.16,9.144,9.144
1411.8,665.04,9.144,9.144
1410.6,665.96,9.144,9.144
1409.3,666.81,9.144,9.144
1408.1,667.69,9.144,9.144
1406.8,668.55,9.144,9.144
1405.6,669.43,9.144,9.144
1404.3,670.29,9.144,9.144
1403,671.11,9.144,9.144
1401.7,671.96,9.144,9.144
1400.5,672.79,9.144,9.144
1399.2,673.61,9.144,9.144
1397.9,674.4,9.144,9.144
1396.6,675.22,9.144,9.144
1395.3,676.02,9.144,9.144
1394,676.81,9.144,9.144
1392.7,677.57,9.144,9.144
1391.4,678.36,9.144,9.144
1390,679.12,9.144,9.144
1388.7,679.89,9.144,9.144
1387.4,680.62,9.144,9.144
1386.1,681.38,9.144,9.144
1384.7,682.11,9.144,9.144
1383.4,682.84,9.144,9.144
1382.1,683.54,9.144,9.144
1380.7,684.28,9.144,9.144
1379.3,684.98,9.144,9.144
1378,685.65,9.144,9.144
1376.6,686.35,9.144,9.144
1375.3,687.02,9.144,9.144
1373.9,687.69,9.144,9.144
1372.5,688.36,9.144,9.144
1371.1,689,9.144,9.144
1369.8,689.64,9.144,9.144
1368.4,690.28,9.144,9.144
1367,690.92,9.144,9.144
1365.6,691.53,9.144,9.144
1364.2,692.14,9.144,9.144
1362.8,692.75,9.144,9.144
1361.4,693.36,9.144,9.144
1360,693.94,9.144,9.144
1358.6,694.52,9.144,9.144
1357.2,695.1,9.144,9.144
1355.8,695.65,9.144,9.144
1354.3,696.19,9.144,9.144
1352.9,696.74,9.144,9.144
1351.5,697.29,9.144,9.144
1350.1,697.81,9.144,9.144
1348.6,698.33,9.144,9.144
1347.2,698.85,9.144,9.144
1345.8,699.36,9.144,9.144
1344.3,699.85,9.144,9.144
1342.9,700.34,9.144,9.144
1341.4,700.8,9.144,9.144
1340,701.28,9.144,9.144
1338.5,701.74,9.144,9.144
1337.1,702.2,9.144,9.144
1335.6,702.62,9.144,9.144
1334.1,703.05,9.144,9.144
1332.7,703.48,9.144,9.144
1331.2,703.91,9.144,9.144
1329.8,704.3,9.144,9.144
1328.3,704.7,9.144,9.144
1326.8,705.09,9.144,9.144
1325.3,705.49,9.144,9.144
1323.8,705.86,9.144,9.144
1322.4,706.22,9.144,9.144
1320.9,706.59,9.144,9.144
1319.4,706.92,9.144,9.144
1317.9,707.26,9.144,9.144
1316.4,707.59,9.144,9.144
1314.9,707.9,9.144,9.144
1313.4,708.2,9.144,9.144
1312,708.51,9.144,9.144
1310.5,708.81,9.144,9.144
1309,709.09,9.144,9.144
1307.4,709.36,9.144,9.144
1305.9,709.64,9.144,9.144
1304.5,709.88,9.144,9.144
1303,710.15,9.144,9.144
1301.4,710.37,9.144,9.144
1299.9,710.61,9.144,9.144
1298.4,710.82,9.144,9.144
1296.9,711.04,9.144,9.144
1295.4,711.25,9.144,9.144
1293.9,711.43,9.144,9.144
1292.4,711.62,9.144,9.144
1290.9,711.8,9.144,9.144
1289.4,711.98,9.144,9.144
1287.8,712.13,9.144,9.144
1286.3,712.29,9.144,9.144
1284.8,712.41,9.144,9.144
1283.3,712.56,9.144,9.144
1281.8,712.68,9.144,9.144
1280.3,712.77,9.144,9.144
1278.7,712.9,9.144,9.144
1277.2,712.99,9.144,9.144
1275.7,713.08,9.144,9.144
1274.2,713.14,9.144,9.144
1272.6,713.2,9.144,9.144
1271.1,713.26,9.144,9.144
1269.6,713.32,9.144,9.144
1268.1,713.35,9.144,9.144
1266.5,713.38,9.144,9.144
1265,713.41,9.144,9.144
1263.5,713.45,9.144,9.144
1262,713.45,9.144,9.144
1260.4,713.45,7.62,7.62
1258.9,713.45,7.62,7.62
1257.4,713.45,7.62,7.62
1255.9,713.45,7.62,7.62
1254.3,713.45,7.62,7.62
1252.8,713.45,7.62,7.62
1251.3,713.45,7.62,7.62
1249.8,713.45,7.62,7.62
1248.2,713.45,7.62,7.62
1246.7,713.45,7.62,7.62
1245.2,713.45,7.62,7.62
1243.7,713.45,7.62,7.62
1242.2,713.45,7.62,7.62
1240.6,713.45,7.62,7.62
1239.1,713.45,7.62,7.62
1237.6,713.45,7.62,7.62
1236.1,713.45,7.62,7.62
1234.5,713.45,7.62,7.62
1233,713.45,7.62,7.62
1231.5,713.45,7.62,7.62
1230,713.45,7.62,7.62
1228.4,713.45,7.62,7.62
1226.9,713.45,7.62,7.62
1225.4,713.45,7.62,7.62
1223.9,713.45,7.62,7.62
1222.3,713.45,7.62,7.62
1220.8,713.45,7.62,7.62
1219.3,713.45,7.62,7.62
1217.8,713.45,7.62,7.62
1216.2,713.45,7.62,7.62
1214.7,713.45,7.62,7.62
1213.2,713.45,7.62,7.62
1211.7,713.45,7.62,7.62
1210.1,713.45,7.62,7.62
1208.6,713.45,7.62,7.62
1207.1,713.45,7.62,7.62
1205.6,713.45,7.62,7.62
1204.1,713.45,7.62,7.62
1202.5,713.45,7.62,7.62
1201,713.45,7.62,7.62
1199.5,713.45,7.62,7.62
1198,713.45,7.62,7.62
1196.4,713.45,7.62,7.62
1194.9,713.45,7.62,7.62
1193.4,713.45,7.62,7.62
1191.9,713.45,7.62,7.62
1190.3,713.45,7.62,7.62
1188.8,713.45,7.62,7.62
1187.3,713.45,7.62,7.62
1185.8,713.45,7.62,7.62
1184.2,713.45,7.62,7.62
1182.7,713.45,7.62,7.62
1181.2,713.45,7.62,7.62
1179.7,713.45,7.62,7.62
1178.1,713.45,7.62,7.62
1176.6,713.45,7.62,7.62
1175.1,713.45,7.62,7.62
1173.6,713.45,7.62,7.62
1172,713.45,7.62,7.62
1170.5,713.45,7.62,7.62
1169,713.45,7.62,7.62
1167.5,713.45,7.62,7.62
1166,713.45,7.62,7.62
1164.4,713.45,7.62,7.62
1162.9,713.45,7.62,7.62
1161.4,713.45,7.62,7.62
1159.9,713.45,7.62,7.62
1158.3,713.45,7.62,7.62
1156.8,713.45,7.62,7.62
1155.3,713.45,7.62,7.62
1153.8,713.45,7.62,7.62
1152.2,713.45,7.62,7.62
1150.7,713.45,7.62,7.62
1149.2,713.45,7.62,7.62
1147.7,713.45,7.62,7.62
1146.1,713.45,7.62,7.62
1144.6,713.45,7.62,7.62
1143.1,713.45,7.62,7.62
1141.6,713.45,7.62,7.62
1140,713.45,7.62,7.62
1138.5,713.45,7.62,7.62
1137,713.45,7.62,7.62
1135.5,713.45,7.62,7.62
1133.9,713.45,7.62,7.62
1132.4,713.45,7.62,7.62
1130.9,713.45,7.62,7.62
1129.4,713.45,7.62,7.62
1127.9,713.45,7.62,7.62
1126.3,713.45,7.62,7.62
1124.8,713.45,7.62,7.62
1123.3,713.45,7.62,7.62
1121.8,713.45,7.62,7.62
1120.2,713.45,7.62,7.62
1118.7,713.45,7.62,7.62
1117.2,713.45,7.62,7.62
1115.7,713.45,7.62,7.62
1114.1,713.45,7.62,7.62
1112.6,713.45,7.62,7.62
1111.1,713.45,7.62,7.62
1109.6,713.45,7.62,7.62
1108,713.45,7.62,7.62
1106.5,713.45,7.62,7.62
1105,713.45,7.62,7.62
1103.5,713.45,7.62,7.62
1101.9,713.45,7.62,7.62
1100.4,713.45,7.62,7.62
